code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
DDD,2014J,411549,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
DDD,2014J,413087,M,Wales,HE Qualification,0-10%,0-35,0,90,N,Fail
DDD,2014J,422343,M,South West Region,HE Qualification,60-70%,0-35,0,90,N,Distinction
DDD,2014J,447644,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Y,Pass
DDD,2014J,465564,M,South West Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
DDD,2014J,465629,F,Wales,Lower Than A Level,0-10%,0-35,1,60,N,Pass
DDD,2014J,466289,M,Ireland,Lower Than A Level,60-70%,0-35,0,90,N,Pass
DDD,2014J,472949,F,London Region,HE Qualification,20-30%,35-55,2,60,N,Fail
DDD,2014J,474246,M,South East Region,Lower Than A Level,10-20,0-35,2,60,N,Fail
DDD,2014J,493876,M,London Region,A Level or Equivalent,20-30%,0-35,1,60,N,Fail
DDD,2014J,523762,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
DDD,2014J,535351,M,North Western Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail
DDD,2014J,552114,F,South West Region,Lower Than A Level,50-60%,0-35,1,120,N,Fail
DDD,2014J,552965,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass
DDD,2014J,555989,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
DDD,2014J,557237,M,Scotland,A Level or Equivalent,20-30%,0-35,1,120,Y,Pass
DDD,2014J,561848,M,London Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail
DDD,2014J,573742,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
DDD,2014J,574928,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
DDD,2014J,577566,M,North Region,HE Qualification,10-20,0-35,0,90,N,Pass
DDD,2014J,580534,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,N,Fail
DDD,2014J,593903,M,South Region,A Level or Equivalent,70-80%,0-35,1,210,N,Pass
DDD,2014J,605118,F,North Western Region,Lower Than A Level,40-50%,35-55,1,130,N,Pass
DDD,2014J,607483,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
DDD,2014J,608746,F,West Midlands Region,Lower Than A Level,10-20,0-35,1,120,N,Pass
DDD,2014J,610537,M,North Western Region,A Level or Equivalent,50-60%,0-35,1,120,N,Fail
DDD,2014J,622384,M,Scotland,A Level or Equivalent,80-90%,0-35,1,90,Y,Fail
DDD,2014J,623864,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
DDD,2014J,630900,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
DDD,2014J,636364,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass
DDD,2014J,637691,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass
DDD,2014J,640773,M,South West Region,Lower Than A Level,10-20,0-35,0,150,Y,Fail
DDD,2014J,642838,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
DDD,2014J,643758,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
DDD,2014J,645792,M,South West Region,Lower Than A Level,70-80%,0-35,0,110,N,Distinction
DDD,2014J,646589,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,Y,Fail
DDD,2014J,647464,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
DDD,2014J,648854,M,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
DDD,2014J,648959,M,South East Region,Lower Than A Level,80-90%,0-35,0,240,N,Fail
DDD,2014J,651058,M,London Region,A Level or Equivalent,90-100%,35-55,0,90,N,Fail
DDD,2014J,651267,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
DDD,2014J,651508,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction
DDD,2014J,651759,M,London Region,HE Qualification,50-60%,55<=,0,120,N,Distinction
DDD,2014J,652428,M,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Fail
DDD,2014J,653452,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
DDD,2014J,654504,M,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
DDD,2014J,669530,F,West Midlands Region,HE Qualification,60-70%,55<=,1,90,N,Fail
DDD,2014J,676538,M,London Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass
DDD,2014J,676964,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass
DDD,2014J,678790,M,Wales,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
DDD,2014J,679179,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Fail
DDD,2014J,680492,M,London Region,HE Qualification,40-50%,35-55,0,90,N,Pass
DDD,2014J,684663,M,Scotland,Lower Than A Level,70-80%,0-35,0,120,Y,Fail
DDD,2014J,685412,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
DDD,2014J,685458,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
DDD,2014J,686268,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
DDD,2014J,686584,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Pass
DDD,2014J,687981,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass
DDD,2014J,689050,M,South Region,HE Qualification,80-90%,0-35,0,120,N,Pass
DDD,2014J,689190,F,South East Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
DDD,2014J,689527,F,Scotland,HE Qualification,0-10%,0-35,0,120,N,Fail
DDD,2014J,689759,M,Scotland,Lower Than A Level,80-90%,0-35,0,120,N,Pass
DDD,2014J,690298,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
DDD,2014J,690365,M,Scotland,Lower Than A Level,10-20,35-55,0,90,N,Pass
DDD,2014J,690733,M,South West Region,HE Qualification,70-80%,55<=,0,120,N,Distinction
DDD,2014J,692603,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Distinction
DDD,2014J,693058,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
DDD,2014J,695270,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
DDD,2014J,1078701,F,South West Region,HE Qualification,40-50%,35-55,0,90,N,Pass
DDD,2014J,1855583,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass
DDD,2014J,1991399,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
DDD,2014J,2285527,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
DDD,2014J,2400764,F,Scotland,HE Qualification,80-90%,0-35,1,120,N,Fail
DDD,2014J,2622441,M,London Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass
EEE,2013J,42638,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,Pass
EEE,2013J,105168,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Fail
EEE,2013J,107339,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Distinction
EEE,2013J,160536,F,South Region,Lower Than A Level,30-40%,0-35,0,180,Y,Pass
EEE,2013J,164968,M,Scotland,HE Qualification,90-100%,0-35,0,45,N,Pass
EEE,2013J,188273,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
EEE,2013J,205425,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
EEE,2013J,227192,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2013J,233771,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2013J,234311,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2013J,242778,M,Scotland,HE Qualification,90-100%,35-55,0,150,N,Pass
EEE,2013J,242858,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2013J,300592,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
EEE,2013J,333976,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
EEE,2013J,334154,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass
EEE,2013J,348351,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
EEE,2013J,363939,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2013J,378920,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction
EEE,2013J,390029,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
EEE,2013J,391466,F,Ireland,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
EEE,2013J,401296,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
EEE,2013J,417724,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,Y,Distinction
EEE,2013J,427413,M,Scotland,HE Qualification,40-50%,0-35,0,30,N,Distinction
EEE,2013J,431014,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
EEE,2013J,434562,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction
EEE,2013J,445972,M,East Anglian Region,Post Graduate Qualification,90-100%,0-35,0,60,N,Distinction
EEE,2013J,465564,M,South West Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
EEE,2013J,468902,M,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2013J,471580,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass
EEE,2013J,472087,M,East Midlands Region,HE Qualification,30-40%,0-35,0,60,N,Pass
EEE,2013J,478212,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail
EEE,2013J,480115,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
EEE,2013J,483108,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
EEE,2013J,485374,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,486964,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Fail
EEE,2013J,490081,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,85,N,Distinction
EEE,2013J,493876,M,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
EEE,2013J,500189,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2013J,502833,M,Scotland,Lower Than A Level,30-40%,0-35,0,90,N,Fail
EEE,2013J,505722,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
EEE,2013J,515774,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction
EEE,2013J,522484,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
EEE,2013J,533012,M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,N,Fail
EEE,2013J,535259,M,East Midlands Region,HE Qualification,80-90%,0-35,0,30,N,Distinction
EEE,2013J,545740,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
EEE,2013J,545758,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,150,N,Pass
EEE,2013J,550393,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
EEE,2013J,554459,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
EEE,2013J,554583,M,Scotland,Lower Than A Level,50-60%,0-35,0,90,N,Pass
EEE,2013J,556645,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
EEE,2013J,558444,F,London Region,Lower Than A Level,10-20,0-35,0,180,N,Fail
EEE,2013J,558463,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2013J,560784,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2013J,561208,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail
EEE,2013J,561826,F,London Region,HE Qualification,0-10%,0-35,0,30,N,Pass
EEE,2013J,564714,M,East Anglian Region,HE Qualification,90-100%,0-35,0,30,Y,Pass
EEE,2013J,566310,M,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Distinction
EEE,2013J,569342,M,South Region,Lower Than A Level,70-80%,0-35,0,135,N,Pass
EEE,2013J,570453,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass
EEE,2013J,571595,M,Scotland,Lower Than A Level,70-80%,0-35,0,90,N,Fail
EEE,2013J,572303,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Pass
EEE,2013J,572396,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2013J,572570,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2013J,572891,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,573377,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2013J,573440,M,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Distinction
EEE,2013J,573742,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
EEE,2013J,574259,M,South West Region,HE Qualification,80-90%,0-35,0,30,N,Distinction
EEE,2013J,575047,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
EEE,2013J,575733,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Distinction
EEE,2013J,576191,M,Scotland,HE Qualification,10-20,0-35,0,120,N,Fail
EEE,2013J,576439,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
EEE,2013J,576516,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2013J,577235,M,North Western Region,Lower Than A Level,20-30%,35-55,0,90,N,Pass
EEE,2013J,577427,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
EEE,2013J,578000,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2013J,578450,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
EEE,2013J,579027,M,Scotland,HE Qualification,40-50%,0-35,0,90,N,Fail
EEE,2013J,579343,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Distinction
EEE,2013J,581123,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass
EEE,2013J,581179,M,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass
EEE,2013J,582087,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,Pass
EEE,2013J,583032,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Distinction
EEE,2013J,583052,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2013J,583192,F,Scotland,HE Qualification,90-100%,0-35,0,75,N,Pass
EEE,2013J,584191,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Pass
EEE,2013J,584386,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass
EEE,2013J,585455,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
EEE,2013J,586046,M,West Midlands Region,HE Qualification,20-30%,35-55,0,30,N,Pass
EEE,2013J,586047,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass
EEE,2013J,586261,M,London Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction
EEE,2013J,586473,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Fail
EEE,2013J,586476,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
EEE,2013J,586668,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
EEE,2013J,586838,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass
EEE,2013J,587621,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail
EEE,2013J,587906,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction
EEE,2013J,587911,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
EEE,2013J,588402,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass
EEE,2013J,588524,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Distinction
EEE,2013J,588628,M,South West Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction
EEE,2013J,588676,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass
EEE,2013J,590877,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2013J,591375,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
EEE,2013J,591388,M,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Distinction
EEE,2013J,591958,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
EEE,2013J,592051,M,Scotland,HE Qualification,50-60%,35-55,0,120,Y,Pass
EEE,2013J,592842,M,Scotland,HE Qualification,30-40%,0-35,0,120,N,Fail
EEE,2013J,592961,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Distinction
EEE,2013J,592997,M,London Region,HE Qualification,40-50%,35-55,0,60,N,Pass
EEE,2013J,593787,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
EEE,2013J,594157,M,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
EEE,2013J,594246,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
EEE,2013J,595182,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Distinction
EEE,2013J,595189,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction
EEE,2013J,595492,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2013J,595781,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2013J,598321,M,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass
EEE,2013J,598662,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2013J,598963,M,North Western Region,HE Qualification,80-90%,35-55,0,30,N,Distinction
EEE,2013J,599176,M,Wales,HE Qualification,90-100%,0-35,0,30,N,Pass
EEE,2013J,599542,M,Scotland,Lower Than A Level,10-20,0-35,0,90,N,Fail
EEE,2013J,599893,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
EEE,2013J,599958,F,South East Region,HE Qualification,40-50%,0-35,0,150,N,Distinction
EEE,2013J,600142,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,600335,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2013J,600509,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2013J,600945,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2013J,601224,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Pass
EEE,2013J,602133,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,602269,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass
EEE,2013J,602398,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
EEE,2013J,602718,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,60,N,Pass
EEE,2013J,603222,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2013J,603477,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass
EEE,2013J,603503,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction
EEE,2013J,604517,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2013J,604906,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2013J,605111,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2013J,606206,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
EEE,2013J,606724,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2013J,607085,M,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
EEE,2013J,607143,M,Scotland,Lower Than A Level,60-70%,0-35,0,30,N,Pass
EEE,2013J,607636,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2013J,607835,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2013J,607947,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction
EEE,2013J,608243,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
EEE,2013J,608472,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2013J,610575,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Pass
EEE,2013J,611062,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
EEE,2013J,611402,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass
EEE,2013J,612177,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Distinction
EEE,2013J,612183,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
EEE,2013J,612187,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Distinction
EEE,2013J,943374,M,Scotland,Lower Than A Level,50-60%,55<=,0,30,N,Pass
EEE,2013J,1073766,M,East Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Pass
EEE,2013J,1561750,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Pass
EEE,2013J,1781834,M,Ireland,HE Qualification,30-40%,35-55,0,115,N,Pass
EEE,2013J,1902240,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
EEE,2013J,1924641,M,Scotland,HE Qualification,60-70%,35-55,0,120,N,Pass
EEE,2013J,1976350,M,Wales,A Level or Equivalent,70-80%,35-55,0,30,N,Pass
EEE,2013J,2056643,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass
EEE,2013J,2109119,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Distinction
EEE,2013J,2134304,M,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Pass
EEE,2013J,2171834,M,Scotland,HE Qualification,70-80%,35-55,0,120,N,Pass
EEE,2013J,2588201,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2013J,2598961,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,Distinction
EEE,2013J,2616950,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
EEE,2013J,2617635,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
EEE,2013J,2619025,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Distinction
EEE,2013J,2623263,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
EEE,2013J,2634238,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
EEE,2014B,29820,M,East Anglian Region,HE Qualification,40-50%,0-35,0,60,N,Pass
EEE,2014B,35508,M,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,Distinction
EEE,2014B,64296,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail
EEE,2014B,83219,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
EEE,2014B,135330,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,Fail
EEE,2014B,144745,F,London Region,HE Qualification,20-30%,0-35,0,30,Y,Pass
EEE,2014B,167791,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction
EEE,2014B,188662,M,Scotland,HE Qualification,80-90%,0-35,0,30,N,Pass
EEE,2014B,193163,M,Scotland,HE Qualification,70-80%,35-55,0,90,N,Fail
EEE,2014B,198902,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
EEE,2014B,231339,F,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,N,Distinction
EEE,2014B,237934,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Fail
EEE,2014B,244977,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
EEE,2014B,247819,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2014B,256867,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,30,N,Distinction
EEE,2014B,285170,M,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
EEE,2014B,289397,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass
EEE,2014B,291674,F,West Midlands Region,A Level or Equivalent,10-20,0-35,1,60,N,Distinction
EEE,2014B,293686,M,South West Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction
EEE,2014B,324257,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
EEE,2014B,342957,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass
